tweet_no,word,tag,ner
23532,Kids,NNS,U-TRACK
23533,Energy,NN,O
23533,52,CD,O
23533,',``,O
23533,Cafe,NNP,B-TRACK
23533,Del,NNP,I-TRACK
23533,Mar,NNP,L-TRACK
23533,','',O
23534,Paul,NNP,O
23534,McCartney,NNP,O
23534,She,PRP,B-TRACK
23534,'s,VBZ,I-TRACK
23534,A,DT,I-TRACK
23534,Woman,NN,L-TRACK
23535,Madeon,NNP,O
23535,Icarus,NNP,U-TRACK
23536,V,NN,O
23536,for,IN,O
23536,Volume,NN,O
23536, ,_SP,O
23536,Cheap,JJ,B-TRACK
23536,Universe,NNP,L-TRACK
23536,yo,NNP,O
23536,la,UH,O
23536,escuch,NN,O
23536,en,FW,O
23536,vivo,NN,O
23536,xdd,NNP,O
23537,close,RB,B-TRACK
23537,to,IN,I-TRACK
23537,me,PRP,L-TRACK
23537,benny,NN,O
23537,benassi,NN,O
23537,cok,NNP,O
23537,iyi,NNP,O
23537,sarki,NNP,O
23538,No,DT,B-TRACK
23538,diggity,NN,L-TRACK
23538, ,_SP,O
23538,Blackstreet,NNP,O
23538,Klaxons,NNPS,O
23538,cover,VBP,O
23539, ,_SP,O
23539,My,PRP$,O
23539,Chemical,NNP,O
23539,Romance,NNP,O
23539, ,_SP,O
23539,Cancer,NNP,U-TRACK
23540, ,_SP,O
23540,Wow,UH,O
23540,km,NN,O
23540,ke,NNP,O
23540,Yogja,NNP,O
23540,atau,NN,O
23540,ke,NN,O
23540,luar,VB,O
23540,negri,NNP,O
23540,hei,NNP,O
23540,Ko,NNP,O
23540,lg,NNP,O
23540,di,FW,O
23540,KOREA,NNP,O
23540,alesana,NNP,O
23540, ,_SP,O
23540,the,DT,B-TRACK
23540,lover,NN,L-TRACK
23541,Undisclosed,JJ,B-TRACK
23541,Desires,NNS,L-TRACK
23541,by,IN,O
23541,Muse,NNP,O
23542,Wolfgang,NNP,O
23542,Gartner,NNP,O
23542,Forever,RB,U-TRACK
23543,Cie,NNP,O
23543,galau,VBD,O
23543,RT,NNP,O
23543,NIRVANA,NNP,O
23543, ,_SP,O
23543,LOVE,NNP,B-TRACK
23543,BUZZ,NNP,L-TRACK
23544,The,DT,O
23544,Vaccines,NNPS,O
23544,Post,NNP,O
23544,Break,VB,O
23544,Up,RP,O
23544,Sex,NN,O
23545,New,NNP,B-TRACK
23545,Day,NNP,L-TRACK
23545, ,_SP,O
23545,50,CD,O
23545,cent,NN,O
23546,Rihanna,NNP,O
23546, ,_SP,O
23546,We,PRP,B-TRACK
23546,found,VBD,I-TRACK
23546,love,NN,L-TRACK
23547,You,PRP,B-TRACK
23547,found,VBD,I-TRACK
23547,me,PRP,L-TRACK
23547,The,DT,O
23547,Fray,NNP,O
23548,Please,UH,U-TRACK
23548, ,_SP,O
23548,Nine,CD,O
23548,Inch,NNP,O
23548,Nails,NNS,O
23549,You,PRP,O
23549,Me,PRP,O
23549,At,IN,O
23549,Six,CD,O
23549,No,DT,B-TRACK
23549,One,NN,I-TRACK
23549,Does,VBZ,I-TRACK
23549,It,PRP,I-TRACK
23549,Better,RBR,L-TRACK
23550,Marvin,NNP,O
23550,Rainwater,NNP,O
23550,Whole,NNP,B-TRACK
23550,Lotta,NNP,I-TRACK
23550,Woman,NNP,L-TRACK
23551, ,_SP,O
23551,Kris,NNP,O
23551,feat,NN,O
23551,Dante,NNP,O
23551,Thomas,NNP,O
23551,Diese,NNP,B-TRACK
23551,Tage,NNP,L-TRACK
23551,Radio,NNP,O
23551,TEDDY,NNP,O
23551, ,_SP,O
23551,In,IN,O
23551,auf,NNP,O
23551,1029,CD,O
23552,Roadhouse,NNP,B-TRACK
23552,Blues,NNPS,L-TRACK
23552, ,_SP,O
23552,The,DT,O
23552,Doors,NNS,O
23553, ,_SP,O
23553,Tim,NNP,O
23553,Bendzko,NNP,O
23553,Nur,NNP,B-TRACK
23553,noch,NNP,I-TRACK
23553,kurz,NNP,I-TRACK
23553,die,NNP,I-TRACK
23553,Welt,NNP,I-TRACK
23553,retten,NN,L-TRACK
23553,Radio,NNP,O
23553,TEDDY,NNP,O
23553, ,_SP,O
23553,In,IN,O
23553,auf,NNP,O
23553,1029,CD,O
23554, ,_SP,O
23554,Still,RB,B-TRACK
23554,Got,VBP,I-TRACK
23554,It,PRP,L-TRACK
23554,Explicit,NNP,O
23554,ft,NNP,O
23554,SBTS,NNP,O
23554,Tuesday,NNP,O
23555,slipknot,RB,O
23555, ,_SP,O
23555,left,VBD,B-TRACK
23555,behind,RB,L-TRACK
23556,Jeezy,NNP,O
23556, ,_SP,O
23556,Leave,VBP,B-TRACK
23556,you,PRP,I-TRACK
23556,alone,RB,L-TRACK
23557, ,_SP,O
23557,Nice,JJ,B-TRACK
23557,To,TO,I-TRACK
23557,Know,VB,I-TRACK
23557,You,PRP,L-TRACK
23557,by,IN,O
23557,Incubus,NNP,O
23557,m,NN,O
23558, ,_SP,O
23558,Mandy,NNP,O
23558,Capristo,NNP,O
23558,The,DT,B-TRACK
23558,Way,NN,I-TRACK
23558,I,PRP,I-TRACK
23558,Like,VBP,I-TRACK
23558,It,PRP,L-TRACK
23558,BB,NNP,O
23558,RADIO,NNP,O
23558, ,_SP,O
23558,In,IN,O
23558,auf,NNP,O
23558,1021,CD,O
23559,thank,VBP,B-TRACK
23559,me,PRP,I-TRACK
23559,now,RB,L-TRACK
23559, ,_SP,O
23559,drake,NN,O
23560, ,_SP,O
23560,ROGER,NNP,O
23560,CICERO,NNP,O
23560,In,IN,B-TRACK
23560,diesem,NN,I-TRACK
23560,moment,NN,L-TRACK
23560,Radio,NNP,O
23560,TEDDY,NNP,O
23560, ,_SP,O
23560,Makes,VBZ,O
23560,fun,NN,O
23560, ,_SP,O
23560,makes,VBZ,O
23560,clever,JJ,O
23561,Without,IN,B-TRACK
23561,You,PRP,L-TRACK
23561, ,_SP,O
23561,Hinder,NNP,O
23561,','',O
23562, ,_SP,O
23562,Natalie,NNP,O
23562,Imbruglia,NNP,O
23562,Torn,NNP,U-TRACK
23562,Edit,NNP,O
23562,2,CD,O
23562,BB,NN,O
23562,RADIO,NNP,O
23562, ,_SP,O
23562,In,IN,O
23562,auf,NNP,O
23562,1075,CD,O
23563,Pop,NN,B-TRACK
23563,That,DT,L-TRACK
23563, ,_SP,O
23563,French,NNP,O
23563,Montana,NNP,O
23563,Drake,NNP,O
23563,Rick,NNP,O
23563,Ross,NNP,O
23563,&,CC,O
23563,Lil,NNP,O
23563,Wayne,NNP,O
23564,Simple,NNP,O
23564,Plan,NNP,O
23564,Ft,NNP,O
23564,Sean,NNP,O
23564,Paul,NNP,O
23564, ,_SP,O
23564,Summer,NNP,B-TRACK
23564,Paradise,NNP,L-TRACK
23564,6,CD,O
23565,Justin,NNP,O
23565,Bieber,NNP,O
23565,Boyfriend,NNP,U-TRACK
23566,Rob,NNP,O
23566,Zombie,NNP,O
23566, ,_SP,O
23566,Call,NNP,B-TRACK
23566,of,IN,I-TRACK
23566,the,DT,I-TRACK
23566,Zombie,NNP,L-TRACK
23566,+,CC,O
23566,Superbeast,NNP,O
23567, ,_SP,O
23567,Intro,NNP,O
23567,Made,VBD,O
23567,In,IN,O
23567,Germany,NNP,O
23567,Kris,NNP,O
23567,feat,NN,O
23567,Dante,NNP,O
23567,Thomas,NNP,O
23567, ,_SP,O
23567,diese,JJ,B-TRACK
23567,Tage,NNP,L-TRACK
23567,Radio,NNP,O
23567,TEDDY,NNP,O
23567, ,_SP,O
23567,In,IN,O
23567,auf,NNP,O
23567,917,CD,O
23568, ,_SP,O
23568,Laith,NNP,O
23568,Al,NNP,O
23568,Deen,NNP,O
23568,Bilder,NNP,B-TRACK
23568,von,NNP,I-TRACK
23568,Dir,NNP,L-TRACK
23568,Radio,NNP,O
23568,TEDDY,NNP,O
23568, ,_SP,O
23568,In,IN,O
23568,auf,NNP,O
23568,902,CD,O
23569,rack,VB,O
23569,cityTyga,NN,O
23570, ,_SP,O
23570,Justin,NNP,O
23570,Bieber,NNP,O
23570, ,_SP,O
23570,Santa,NNP,B-TRACK
23570,Claus,NNP,I-TRACK
23570,is,VBZ,I-TRACK
23570,Coming,VBG,I-TRACK
23570,to,IN,I-TRACK
23570,Town,NNP,L-TRACK
23571,Amen,UH,U-TRACK
23571,meek,NN,O
23571,mill,NN,O
23571,ft,NNP,O
23571,Drake,NNP,O
23572, ,_SP,O
23572,Tim,NNP,O
23572,Bendzko,NNP,O
23572,Nur,NNP,B-TRACK
23572,noch,NNP,I-TRACK
23572,kurz,NNP,I-TRACK
23572,die,NNP,I-TRACK
23572,Welt,NNP,I-TRACK
23572,retten,NN,L-TRACK
23572,BB,NN,O
23572,RADIO,NNP,O
23572, ,_SP,O
23572,In,IN,O
23572,auf,NNP,O
23572,1072,CD,O
23573,Kraftwerk,NNP,O
23573,The,DT,B-TRACK
23573,Model,NNP,L-TRACK
23574,Knife,NNP,O
23574,Party,NNP,O
23574,Rage,NNP,B-TRACK
23574,Valley,NNP,L-TRACK
23575, ,_SP,O
23575,Jordin,NNP,O
23575,Sparks,NNP,O
23575, ,_SP,O
23575,Tattoo,RB,U-TRACK
23576,Janet,NNP,O
23576,Jackson,NNP,O
23576, ,_SP,O
23576,RunAway,NNP,U-TRACK
23577,The,DT,O
23577,Pretenders,NNPS,O
23577,Talk,VBP,B-TRACK
23577,Of,IN,I-TRACK
23577,The,DT,I-TRACK
23577,Town,NNP,L-TRACK
23578,Smash,NNP,O
23578,Mouth,NNP,O
23578,I,PRP,B-TRACK
23578,'m,VBP,I-TRACK
23578,A,DT,I-TRACK
23578,Believer,NNP,L-TRACK
23579,Dr,NNP,O
23579,Dre,NNP,O
23579, ,_SP,O
23579,Bitches,NNP,B-TRACK
23579,Ai,VBP,I-TRACK
23579,n't,RB,I-TRACK
23579,Shit,NN,L-TRACK
23580, ,_SP,O
23580,MAROON,NNP,O
23580,5,CD,O
23580,FEAT,NN,O
23580,CHRISTINA,NN,O
23580,AGUILERA,NNP,O
23580,Moves,NNS,B-TRACK
23580,like,IN,I-TRACK
23580,jagger,NNP,L-TRACK
23580,Radio,NNP,O
23580,TEDDY,NNP,O
23580, ,_SP,O
23580,In,IN,O
23580,auf,NNP,O
23580,917,CD,O
23581,Nicki,NNP,O
23581,Minaj,NNP,O
23581, ,_SP,O
23581,Turn,VB,B-TRACK
23581,me,PRP,I-TRACK
23581,on,IN,L-TRACK
23582, ,_SP,O
23582,Silbermond,NNP,O
23582,Ich,NNP,B-TRACK
23582,bereue,NN,I-TRACK
23582,nichts,NNS,L-TRACK
23582,Radio,NNP,O
23582,TEDDY,NNP,O
23582, ,_SP,O
23582,Macht,NNP,O
23582,Spass,NNP,O
23582, ,_SP,O
23582,macht,NNP,O
23582,schlau,NNP,O
23583,I,PRP,O
23583,Just,RB,O
23583,Wanna,NNP,O
23583,Feel,VBP,O
23583,That,IN,O
23583,Rhythm,NNP,O
23583,Feel,NNP,O
23583,That,IN,O
23583,Drum,NNP,O
23583,Charice,NNP,O
23583,Louder,NNP,U-TRACK
23584, ,_SP,O
23584,Sugababes,NNP,O
23584,Stronger,JJR,U-TRACK
23584,BB,NNP,O
23584,RADIO,NNP,O
23584, ,_SP,O
23584,In,IN,O
23584,auf,NNP,O
23584,954,CD,O
23585,Benga,NNP,O
23585,Crunked,VBD,B-TRACK
23585,Up,RP,L-TRACK
23586,Gruff,NNP,O
23586,Rhys,NNP,O
23586,Sensations,NNPS,B-TRACK
23586,In,IN,I-TRACK
23586,The,DT,I-TRACK
23586,Dark,NNP,L-TRACK
23586, ,_SP,O
23586,Glastonbury,NNP,O
23586,2011,CD,O
23587,silk,NN,B-TRACK
23587,road,NN,L-TRACK
23587,by,IN,O
23587,Kitaroold,NNP,O
23587,is,VBZ,O
23587,gold,NN,O
23588,The,DT,O
23588,J,NNP,O
23588,Geils,NNP,O
23588,Band,NNP,O
23588,Love,NNP,B-TRACK
23588,Stinks,NNS,L-TRACK
23589, ,_SP,O
23589,Alexander,NNP,O
23589,Knappe,NNP,O
23589,Weil,NNP,B-TRACK
23589,ich,NN,I-TRACK
23589,wieder,NN,I-TRACK
23589,zu,NN,I-TRACK
23589,Hause,NNP,I-TRACK
23589,bin,NN,L-TRACK
23590, ,_SP,O
23590,I,PRP,B-TRACK
23590,Still,RB,I-TRACK
23590,Have,VBP,I-TRACK
23590,n't,RB,I-TRACK
23590,Found,VBN,I-TRACK
23590,What,WP,I-TRACK
23590,I,PRP,I-TRACK
23590,'m,VBP,I-TRACK
23590,Looking,VBG,I-TRACK
23590,For,IN,L-TRACK
23590,by,IN,O
23590,U2,NN,O
23590,at,IN,O
23591,ours,PRP$,U-TRACK
23591, ,_SP,O
23591,taylor,NN,O
23591,swift,NN,O
23592,Spice,NNP,O
23592,Girls,NNS,O
23592, ,_SP,O
23592,Viva,NNP,B-TRACK
23592,Forever,RB,L-TRACK
23593,Hasta,JJ,O
23593,que,VBP,O
23593,vuelvasLuis,:,O
23593,Miguel,NNP,O
23594,Pink,NNP,O
23594,Floyd,NNP,O
23594, ,_SP,O
23594,Hey,UH,B-TRACK
23594,You,PRP,L-TRACK
23594,on,IN,O
23595, ,_SP,O
23595,The,DT,O
23595,Black,NNP,O
23595,Eyed,NNP,O
23595,Peas,NNPS,O
23595,Shut,VBD,B-TRACK
23595,Up,RP,L-TRACK
23595,BB,NN,O
23595,RADIO,NNP,O
23595, ,_SP,O
23595,In,IN,O
23595,auf,NNP,O
23595,1075,CD,O
23596, ,_SP,O
23596,S,NNP,O
23596,CLUB,NNP,O
23596,7,CD,O
23596,Perfect,NNP,B-TRACK
23596,christmas,NNP,L-TRACK
23596,Radio,NNP,O
23596,TEDDY,NNP,O
23596, ,_SP,O
23596,In,IN,O
23596,auf,NNP,O
23596,917,CD,O
23597,U2,JJ,O
23597,Twilight,NNP,U-TRACK
23598,One,CD,O
23598,Direction,NN,O
23598, ,_SP,O
23598,What,WP,B-TRACK
23598,Makes,VBZ,I-TRACK
23598,You,PRP,I-TRACK
23598,Beautiful,JJ,L-TRACK
23599,Jessie,NNP,O
23599,J,NNP,O
23599,Domino,NNP,U-TRACK
23600,I,PRP,B-TRACK
23600,'m,VBP,I-TRACK
23600,sprung,VBN,L-TRACK
23600, ,_SP,O
23600,t,NN,O
23600,pain,NN,O
23601, ,_SP,O
23601,Padi,NNP,O
23601, ,_SP,O
23601,Menanti,NNP,B-TRACK
23601,Sebuah,NNP,I-TRACK
23601,Jawaban,NNP,L-TRACK
23602,The,DT,O
23602,Who,WP,O
23602,I,PRP,B-TRACK
23602,Ca,MD,I-TRACK
23602,n't,RB,I-TRACK
23602,Explain,VB,L-TRACK
23603,Brian,NNP,O
23603,McKnight,NNP,O
23603, ,_SP,O
23603,Moody,NNP,B-TRACK
23603,'s,POS,I-TRACK
23603,mood,NN,I-TRACK
23603,for,IN,I-TRACK
23603,love,NN,L-TRACK
23604, ,_SP,O
23604,Lady,NNP,O
23604,Gaga,NNP,O
23604,Born,VBN,B-TRACK
23604,This,DT,I-TRACK
23604,Way,NN,L-TRACK
23605, ,_SP,O
23605,Roger,NNP,O
23605,Cicero,NNP,O
23605,In,IN,B-TRACK
23605,diesem,NN,I-TRACK
23605,Moment,NNP,L-TRACK
23605,Radio,NNP,O
23605,TEDDY,NNP,O
23605, ,_SP,O
23605,In,IN,O
23605,auf,NNP,O
23605,1029,CD,O
23606, ,_SP,O
23606,David,NNP,O
23606,Guetta,NNP,O
23606,feat,NN,O
23606,Sia,NNP,O
23606,Titanium,NNP,U-TRACK
23606,BB,NNP,O
23606,RADIO,NNP,O
23606, ,_SP,O
23606,xoxoxoxoxoxoxoxoxoxoxox,NNP,O
23607,',``,O
23607,Marry,VB,B-TRACK
23607,The,DT,I-TRACK
23607,Night,NNP,L-TRACK
23607,',POS,O
23607,Lady,NNP,O
23607,GaGa,NNP,O
23608, ,_SP,O
23608,Bag,NNP,O
23608,Raiders,NNPS,O
23608,Way,NNP,B-TRACK
23608,Back,RB,I-TRACK
23608,Home,RB,L-TRACK
23609,the,DT,O
23609,weeknd,NN,O
23609,high,JJ,B-TRACK
23609,for,IN,I-TRACK
23609,this,DT,L-TRACK
23610, ,_SP,O
23610,Dean,NNP,O
23610,Martin,NNP,O
23610,Rudolph,NNP,O
23610,The,DT,O
23610,Red,NNP,O
23610,nosed,JJ,O
23610,Reindeer,NNP,O
23610,BB,NNP,O
23610,RADIO,NNP,O
23610, ,_SP,O
23610,In,IN,O
23610,auf,NNP,O
23610,1021,CD,O
23611,Michael,NNP,O
23611,Jackson,NNP,O
23611, ,_SP,O
23611,Smooth,NNP,B-TRACK
23611,criminal,JJ,L-TRACK
23611,Ma,NNP,O
23611,preferer,NN,O
23612,Audio,NNP,O
23612,Bullys,NNP,O
23612,Only,RB,B-TRACK
23612,Man,NNP,L-TRACK
23613,The,DT,O
23613,NFL,NNP,O
23613,playoffs,NNS,O
23613,have,VBP,O
23613,n't,RB,O
23613,even,RB,O
23613,begun,VBN,O
23613,yet,RB,O
23613,&,CC,O
23613,I,PRP,O
23613,already,RB,O
23613,have,VBP,O
23613,8,CD,O
23613,boxes,NNS,O
23613,for,IN,O
23613,the,DT,O
23613,big,JJ,O
23613,game,NN,O
23613, ,_SP,O
23613,4,CD,O
23613,at,IN,O
23613,$,$,O
23613,20,CD,O
23613,&,CC,O
23613,4,CD,O
23613,at,IN,O
23613,$,$,O
23613,19,CD,O
23613,Superchunk,NN,O
23613,Foolish,JJ,U-TRACK
23614,Michael,NNP,O
23614,Kiwanuka,NNP,O
23614,I,PRP,B-TRACK
23614,'ll,MD,I-TRACK
23614,Get,VB,I-TRACK
23614,Along,RB,L-TRACK
23615,Estoy,NNP,B-TRACK
23615,Enamorado,NNP,L-TRACK
23615, ,_SP,O
23615,Wisin,NNP,O
23615,&,CC,O
23615,Yandel,NNP,O
23616,Trey,NNP,O
23616,Songz,NNP,O
23616,On,IN,B-TRACK
23616,Top,NNP,L-TRACK
23617,Lips,NNS,B-TRACK
23617,Of,IN,I-TRACK
23617,An,DT,I-TRACK
23617,Angel,NNP,L-TRACK
23617,by,IN,O
23617,Hinder,NNP,O
23618,Adorn,NN,U-TRACK
23619,Nelly,RB,O
23619, ,_SP,O
23619,Hot,NNP,B-TRACK
23619,In,IN,I-TRACK
23619,Herre,NNP,L-TRACK
23620, ,_SP,O
23620,No,DT,B-TRACK
23620,Half,NNP,I-TRACK
23620,Steppin,NNP,L-TRACK
23620,by,IN,O
23620,Sharissa,NNP,O
23621,Turn,VB,B-TRACK
23621,Up,RP,I-TRACK
23621,the,DT,I-TRACK
23621,Music,NNP,L-TRACK
23621, ,_SP,O
23621,Chris,NNP,O
23621,Brown,NNP,O
23622, ,_SP,O
23622,Heaven,NNP,B-TRACK
23622,Scent,NNP,L-TRACK
23623, ,_SP,O
23623,Mando,NNP,O
23623,Diao,NNP,O
23623,Dance,NNP,B-TRACK
23623,With,IN,I-TRACK
23623,Somebody,NN,L-TRACK
23623,BB,NNP,O
23623,RADIO,NNP,O
23623, ,_SP,O
23623,In,IN,O
23623,auf,NNP,O
23623,1043,CD,O
23624,Erasure,VB,O
23624,Be,VB,B-TRACK
23624,With,IN,I-TRACK
23624,You,PRP,L-TRACK
23625,Creed,NNP,O
23625,Young,NNP,B-TRACK
23625,Grow,NNP,I-TRACK
23625,Old,NNP,L-TRACK
23626,'',``,O
23626,Let,VB,B-TRACK
23626,Me,PRP,I-TRACK
23626,Be,VB,I-TRACK
23626,Myself,PRP,L-TRACK
23626,'','',O
23626,3,CD,O
23626,Doors,NNS,O
23626,Down,RP,O
23626,My,PRP$,O
23626,Song,NN,O
23627,knife,NNP,O
23627,party,NNP,O
23627, ,_SP,O
23627,internet,NN,B-TRACK
23627,friends,NNS,L-TRACK
23628,Oh,UH,O
23628,yo,NNP,O
23628,Suicide,NNP,O
23628,Silence,NNP,O
23628,v,IN,O
23628,RT,NNP,O
23628,Tulisane,NNP,O
23628,salah,NN,O
23628,_,NNP,O
23628,RT,NNP,O
23628,cndnindya,NN,O
23628,Suicide,NNP,O
23628,Silent,NNP,O
23628, ,_SP,O
23628,Wake,NNP,B-TRACK
23628,Up,RP,L-TRACK
23629, ,_SP,O
23629,Silbermond,NNP,O
23629,Himmel,NNP,B-TRACK
23629,auf,NNP,L-TRACK
23629,Radio,NNP,O
23629,TEDDY,NNP,O
23629, ,_SP,O
23629,In,IN,O
23629,auf,NNP,O
23629,1029,CD,O
23630, ,_SP,O
23630,Michael,NNP,O
23630,Jackson,NNP,O
23630,The,DT,B-TRACK
23630,Way,NN,I-TRACK
23630,You,PRP,I-TRACK
23630,Make,VBP,I-TRACK
23630,Me,PRP,I-TRACK
23630,Feel,VB,L-TRACK
23631, ,_SP,O
23631,The,DT,O
23631,Black,NNP,O
23631,Eyed,NNP,O
23631,Peas,NNPS,O
23631,Meet,VBP,B-TRACK
23631,Me,NNP,I-TRACK
23631,Halfway,NNP,L-TRACK
23631,BB,NNP,O
23631,RADIO,NNP,O
23631, ,_SP,O
23631,Besuche,NNP,O
23631,uns,VBZ,O
23631,auf,NNP,O
23632,Al,NNP,O
23632,pha,NN,O
23632,X,NNP,O
23632, ,_SP,O
23632,An,DT,B-TRACK
23632,Indian,NNP,I-TRACK
23632,Summer,NNP,L-TRACK
23633,Cloud,NNP,B-TRACK
23633,10,CD,L-TRACK
23633, ,_SP,O
23633,Kendrick,NNP,O
23633,Lamar,NNP,O
23634,MxPx,NNP,O
23634, ,_SP,O
23634,Play,VB,B-TRACK
23634,it,PRP,I-TRACK
23634,Loud,RB,L-TRACK
23635,The,DT,O
23635,Cranberries,NNPS,O
23635, ,_SP,O
23635,Linger,NNP,U-TRACK
23636, ,_SP,O
23636,If,IN,B-TRACK
23636,You,PRP,I-TRACK
23636,'re,VBP,I-TRACK
23636,Gone,VBN,L-TRACK
23636, ,_SP,O
23636,Matchbox,NNP,O
23636,Twenty,NNP,O
23637,Chris,NNP,O
23637,Brown,NNP,O
23637, ,_SP,O
23637,Do,VBP,B-TRACK
23637,n't,RB,I-TRACK
23637,judge,VB,I-TRACK
23637,me,PRP,L-TRACK
23638,Lower,JJR,O
23638,Dens,NNP,O
23638,Stem,NNP,U-TRACK
23639,Apologize,VB,U-TRACK
23639, ,_SP,O
23639,Timbaland,NNP,O
23639,s2,NNP,O
23640,Justin,NNP,O
23640,Martin,NNP,O
23640,Ghettos,NNP,B-TRACK
23640,&,CC,I-TRACK
23640,Gardens,NNPS,L-TRACK
23641, ,_SP,O
23641,Laith,NNP,O
23641,Al,NNP,O
23641,Deen,NNP,O
23641,Nur,NNP,B-TRACK
23641,einen,NN,I-TRACK
23641,Meter,NNP,L-TRACK
23641,Radio,NNP,O
23641,TEDDY,NNP,O
23641, ,_SP,O
23641,In,IN,O
23641,auf,NNP,O
23641,902,CD,O
23642,RT,NNP,O
23642,hell,NN,B-TRACK
23642,of,IN,I-TRACK
23642,a,DT,I-TRACK
23642,life,NN,L-TRACK
23642, ,_SP,O
23642,kanye,NNP,O
23642,West,NNP,O
23643,Example,UH,O
23643, ,_SP,O
23643,Kickstarts,NNS,U-TRACK
23644,Pussycat,NNP,O
23644,Mississippi,NNP,U-TRACK
23645, ,_SP,O
23645,David,NNP,O
23645,Guetta,NNP,O
23645,feat,NN,O
23645,Akon,NNP,O
23645,Sexy,NNP,B-TRACK
23645,Chick,NNP,L-TRACK
23645,BB,NNP,O
23645,RADIO,NNP,O
23645, ,_SP,O
23645,In,IN,O
23645,auf,NNP,O
23645,1043,CD,O
23646, ,_SP,O
23646,Christina,NNP,O
23646,Perri,NNP,O
23646,Jar,NNP,B-TRACK
23646,Of,IN,I-TRACK
23646,Hearts,NNP,L-TRACK
23646,BB,NNP,O
23646,RADIO,NNP,O
23646, ,_SP,O
23646,Voll,NNP,O
23646,die,VBP,O
23646,Vielfalt,NNP,O
23647, ,_SP,O
23647,Papers,NNPS,U-TRACK
23647,Usher,NNP,O
23648,Rod,NNP,O
23648,Stewart,NNP,O
23648,I,PRP,B-TRACK
23648,Ca,MD,I-TRACK
23648,n't,RB,I-TRACK
23648,Deny,VB,I-TRACK
23648,It,PRP,L-TRACK
23649, ,_SP,O
23649,Simple,NNP,O
23649,Plan,NNP,O
23649,feat,NN,O
23649,Sean,NNP,O
23649,Paul,NNP,O
23649,Summer,NNP,B-TRACK
23649,Paradise,NNP,L-TRACK
23649,BB,NNP,O
23649,RADIO,NNP,O
23649, ,_SP,O
23649,xoxoxoxoxoxoxoxoxoxoxox,NNP,O
23650, ,_SP,O
23650,Carly,NNP,O
23650,Rae,NNP,O
23650,Jepsen,NNP,O
23650,Call,VB,B-TRACK
23650,Me,PRP,I-TRACK
23650,Maybe,RB,L-TRACK
23650,BB,NNP,O
23650,RADIO,NNP,O
23650, ,_SP,O
23650,In,IN,O
23650,auf,NNP,O
23650,1037,CD,O
23651,Kindness,NNP,O
23651,House,NNP,U-TRACK
23652, ,_SP,O
23652,Resistance,NNP,U-TRACK
23652,Starlight,NNP,O
23652,Sing,NNP,O
23652,for,IN,O
23652,absolution,NN,O
23652,Plug,NNP,O
23652,In,IN,O
23652,Baby,NNP,O
23652,Bliss,NNP,O
23652,etc,FW,O
23653,Wild,NNP,B-TRACK
23653,Ones,NNP,L-TRACK
23653, ,_SP,O
23653,Flo,NNP,O
23653,Rida,NNP,O
23654,Gym,NNP,O
23654,Class,NNP,O
23654,Heroes,NNPS,O
23654, ,_SP,O
23654,Stereo,NNP,B-TRACK
23654,Hearts,NNPS,L-TRACK
23655,Rain,NN,B-TRACK
23655,On,IN,I-TRACK
23655,Us,NNP,L-TRACK
23655, ,_SP,O
23655,Earnest,NNP,O
23655,Pugh,NNP,O
23656,=,VBD,O
23656,Jay,NNP,O
23656,Sean,NNP,O
23656, ,_SP,O
23656,Hit,VB,B-TRACK
23656,The,DT,I-TRACK
23656,Lights,NNPS,L-TRACK
23656,LX,NNP,O
23656,Tronix,NNP,O
23656,Remix,NNP,O
23657, ,_SP,O
23657,I,PRP,B-TRACK
23657,live,VBP,I-TRACK
23657,my,PRP$,I-TRACK
23657,life,NN,I-TRACK
23657,for,IN,I-TRACK
23657,you,PRP,L-TRACK
23657, ,_SP,O
23657,FireHouse,NNP,O
23658, ,_SP,O
23658,simple,JJ,O
23658,plan,NN,O
23658, ,_SP,O
23658,I,PRP,B-TRACK
23658,'m,VBP,I-TRACK
23658,just,RB,I-TRACK
23658,a,DT,I-TRACK
23658,kid,NN,L-TRACK
23659, ,_SP,O
23659,Molly,NNP,B-TRACK
23659,'s,POS,I-TRACK
23659,Chambers,NNP,L-TRACK
23659, ,_SP,O
23659,Kings,NNS,O
23659,Of,IN,O
23659,Leon,NNP,O
23660,My,PRP$,B-TRACK
23660,Happy,NNP,I-TRACK
23660,Ending,NNP,L-TRACK
23660,Avril,NNP,O
23660,Lavigne,NNP,O
23661, ,_SP,O
23661,Booba,NNP,O
23661, ,_SP,O
23661,Abracadabra,NNP,U-TRACK
23662, ,_SP,O
23662,Sex,NNP,B-TRACK
23662,On,IN,I-TRACK
23662,Fire,NNP,L-TRACK
23662, ,_SP,O
23662,Kings,NNS,O
23662,of,IN,O
23662,Leon,NNP,O
23662,I,PRP,O
23662,was,VBD,O
23662,waiting,VBG,O
23662,for,IN,O
23662,this,DT,O
23662,one,NN,O
23663,The,DT,O
23663,pitcher,NN,O
23663, ,_SP,O
23663,little,JJ,B-TRACK
23663,bitch,NN,L-TRACK
23664, ,_SP,O
23664,I,PRP,O
23664,Never,RB,O
23664,Told,VBD,O
23664,You,PRP,O
23664, ,_SP,O
23664,Colbie,NNP,O
23664,Caillat,NNP,O
23664,i,PRP,O
23664,miss,VBP,O
23664,everything,NN,O
23664,about,IN,O
23664,you,PRP,O
23664,But,CC,O
