tweet_no,word,tag,ner
21512, ,_SP,O
21512,Bros,NNP,U-ARTIST
21512,When,WRB,O
21512,Will,MD,O
21512,I,PRP,O
21512,Be,VB,O
21512,Famous,JJ,O
21512,BB,NNP,O
21512,RADIO,NNP,O
21512, ,_SP,O
21512,In,IN,O
21512,auf,NNP,O
21512,1043,CD,O
21513, ,_SP,O
21513,Adele,NNP,U-ARTIST
21513, ,_SP,O
21513,Someone,NN,O
21513,Like,IN,O
21513,You,PRP,O
21514,Only,RB,O
21514,know,VBP,O
21514,you,PRP,O
21514,'ve,VBP,O
21514,been,VBN,O
21514,high,JJ,O
21514,when,WRB,O
21514,you,PRP,O
21514,'re,VBP,O
21514,feelin,NN,O
21514,',POS,O
21514,low,JJ,U-ARTIST
21514,only,RB,O
21514,hate,VBP,O
21514,the,DT,O
21514,road,NN,O
21514,when,WRB,O
21514,you,PRP,O
21514,'re,VBP,O
21514,missin,NN,O
21514,','',O
21514,home,NN,O
21515,Big,NNP,B-ARTIST
21515,Bang,NNP,L-ARTIST
21515, ,_SP,O
21515,Tonight,NNP,O
21516,reggae,NNP,O
21516,do,VBP,O
21516,manero,VB,O
21516, ,_SP,O
21516,raimundos,NNS,U-ARTIST
21517, ,_SP,O
21517,Lena,NNP,U-ARTIST
21517,Stardust,NNP,O
21517,BB,NNP,O
21517,RADIO,NNP,O
21517, ,_SP,O
21517,In,IN,O
21517,auf,NNP,O
21517,1037,CD,O
21518, ,_SP,O
21518,Katy,NNP,B-ARTIST
21518,Perry,NNP,L-ARTIST
21518, ,_SP,O
21518,Use,VB,O
21518,Your,PRP$,O
21518,Love,NNP,O
21519,Sean,NNP,B-ARTIST
21519,Kingston,NNP,L-ARTIST
21519, ,_SP,O
21519,Fire,NNP,O
21519,Burning,VBG,O
21520, ,_SP,O
21520,Milow,VB,U-ARTIST
21520,You,PRP,O
21520,And,CC,O
21520,Me,PRP,O
21520,In,IN,O
21520,My,PRP$,O
21520,Pocket,NNP,O
21520,Radio,NNP,O
21520,TEDDY,NNP,O
21520, ,_SP,O
21520,Macht,NNP,O
21520,Spass,NNP,O
21520, ,_SP,O
21520,macht,NNP,O
21520,schlau,NNP,O
21521, ,_SP,O
21521,Alexander,NNP,B-ARTIST
21521,Knappe,NNP,L-ARTIST
21521,Weil,NNP,O
21521,ich,NN,O
21521,wieder,NN,O
21521,zu,NN,O
21521,Hause,NNP,O
21521,bin,NN,O
21521,BB,NNP,O
21521,RADIO,NNP,O
21522,The,DT,O
21522,Black,NNP,O
21522,Eyed,NNP,O
21522,Peas,NNP,O
21522, ,_SP,O
21522,My,PRP$,O
21522,Humps,NNP,O
21522,O,UH,O
21522,povo,NN,O
21522,diz,NNP,O
21522,que,VBP,O
21522,a,DT,O
21522,minha,NNS,O
21522,cara,NN,O
21522,KKK,NNP,O
21522,neem,RB,O
21522,D,NNP,O
21523, ,_SP,O
21523,drake,VB,U-ARTIST
21523,the,DT,O
21523,ride,NN,O
21524,Lana,NNP,O
21524,Del,NNP,O
21524,Rey,NNP,O
21524,Video,NNP,O
21524,Games,NNPS,O
21525,Jodie,NNP,B-ARTIST
21525,Marie,NNP,L-ARTIST
21525,I,PRP,O
21525,Got,VBP,O
21525,You,PRP,O
21526,Life,NN,O
21526,In,IN,O
21526,Technicolor,NNP,O
21526, ,_SP,O
21526,Coldplay,NNP,U-ARTIST
21527, ,_SP,O
21527,Glasperlenspiel,NNP,U-ARTIST
21527,Echt,NNP,O
21528, ,_SP,O
21528,Mando,NNP,B-ARTIST
21528,Diao,NNP,L-ARTIST
21528,Dance,NNP,O
21528,With,IN,O
21528,Somebody,NN,O
21528,BB,NNP,O
21528,RADIO,NNP,O
21528, ,_SP,O
21528,In,IN,O
21528,auf,NNP,O
21528,1075,CD,O
21529,LMFAO,NNP,U-ARTIST
21529, ,_SP,O
21529,Sexy,NNP,O
21529,And,CC,O
21529,I,PRP,O
21529,Know,VBP,O
21529,It,PRP,O
21530,Matthew,NNP,O
21530,Morrison,NNP,O
21530,&,CC,O
21530,New,NNP,O
21530,Directions,NNPS,O
21530,Toxic,NNP,O
21530,Britney,NNP,B-ARTIST
21530,Spears,NNPS,L-ARTIST
21531,Trick,NN,B-ARTIST
21531,daddy,NN,L-ARTIST
21531,Back,RB,O
21531,in,IN,O
21531,the,DT,O
21531,days,NNS,O
21532,Again,RB,O
21532,and,CC,O
21532,Again,RB,O
21532, ,_SP,O
21532,Basto,NNP,U-ARTIST
21533,The,DT,B-ARTIST
21533,Jim,NNP,I-ARTIST
21533,Jones,NNP,I-ARTIST
21533,Revue,NNP,L-ARTIST
21533,Shoot,NNP,O
21533,First,NNP,O
21534,I,PRP,O
21534,'ll,MD,O
21534,Still,RB,O
21534,Kill,VB,O
21534,Feat,NNP,O
21534,Akon,NNP,O
21534, ,_SP,O
21534,50,CD,B-ARTIST
21534,Cent,NNP,L-ARTIST
21534,Curtis,NNP,O
21535, ,_SP,O
21535,Andreas,NNP,B-ARTIST
21535,Bourani,NNP,L-ARTIST
21535,Nur,NNP,O
21535,in,IN,O
21535,meinem,NNP,O
21535,Kopf,NNP,O
21535,BB,NNP,O
21535,RADIO,NNP,O
21535, ,_SP,O
21535,In,IN,O
21535,auf,NNP,O
21535,1037,CD,O
21536,Shanell,NNP,U-ARTIST
21536, ,_SP,O
21536,My,PRP$,O
21536,Button,NNP,O
21537,Mylo,NNP,O
21537,Xyloto,NNP,O
21537,by,IN,O
21537,Coldplay,NNP,U-ARTIST
21537,on,IN,O
21538,Real,JJ,O
21538,Thinkers,NNS,O
21538, ,_SP,O
21538,Ab,NNP,B-ARTIST
21538,Soul,NNP,L-ARTIST
21539, ,_SP,O
21539,Marlon,NNP,B-ARTIST
21539,Roudette,NNP,L-ARTIST
21539,Anti,NNP,O
21539,Hero,NNP,O
21539,Brave,NNP,O
21539,New,NNP,O
21539,World,NNP,O
21540,Kasabian,NNP,U-ARTIST
21540,Underdog,NNP,O
21541,Pixie,NNP,B-ARTIST
21541,Lott,NNP,L-ARTIST
21541,Kiss,NNP,O
21541,The,DT,O
21541,Stars,NNS,O
21542, ,_SP,O
21542,What,WP,O
21542,'s,VBZ,O
21542,my,PRP$,O
21542,name,NN,O
21542, ,_SP,O
21542,Rihanna,NNP,O
21542,feat,NN,O
21542,Drake,NNP,U-ARTIST
21543,Screamin,NNP,O
21543,','',O
21543,Jay,NNP,O
21543,Hawkins,NNP,O
21543,Nina,NNP,B-ARTIST
21543,Simone,NNP,L-ARTIST
21543,I,PRP,O
21543,Put,VBP,O
21543,A,DT,O
21543,Spell,NNP,O
21543,On,IN,O
21543,You,PRP,O
21544,The,DT,B-ARTIST
21544,Beatles,NNS,L-ARTIST
21544,Here,RB,O
21544,Comes,VBZ,O
21544,The,DT,O
21544,Sun,NNP,O
21545,Lil,NNP,B-ARTIST
21545,Flip,NNP,L-ARTIST
21545,Sunshine,NNP,O
21546, ,_SP,O
21546,ROSENSTOLZ,NNP,U-ARTIST
21546,Lied,NNP,O
21546,von,NNP,O
21546,den,NNP,O
21546,vergessenen,NN,O
21546,Radio,NNP,O
21546,TEDDY,NNP,O
21546, ,_SP,O
21546,Macht,NNP,O
21546,Spass,NNP,O
21546, ,_SP,O
21546,macht,NNP,O
21546,schlau,NNP,O
21547,Dance,NN,O
21547,for,IN,O
21547,You,PRP,O
21547,Beyonce,NNP,U-ARTIST
21548,The,DT,B-ARTIST
21548,Pretenders,NNPS,L-ARTIST
21548,Do,VBP,O
21548,n't,RB,O
21548,Get,VB,O
21548,Me,PRP,O
21548,Wrong,JJ,O
21549, ,_SP,O
21549,Klee,NNP,U-ARTIST
21549,Nimm,NNP,O
21549,dein,NNP,O
21549,Leben,NNP,O
21549,in,IN,O
21549,die,NN,O
21549,Hand,NNP,O
21549,Radio,NNP,O
21549,TEDDY,NNP,O
21549, ,_SP,O
21549,In,IN,O
21549,auf,NNP,O
21549,878,CD,O
21550,Daddy,NNP,B-ARTIST
21550,Yankee,NNP,L-ARTIST
21550, ,_SP,O
21550,La,NNP,O
21550,Despedida,NNP,O
21551,Jesus,NNP,B-ARTIST
21551,Jones,NNP,L-ARTIST
21551,',POS,O
21551,International,NNP,O
21551,Bright,NNP,O
21551,Young,NNP,O
21551,Thing,NNP,O
21551,','',O
21552,Aaliyah,NNP,U-ARTIST
21552, ,_SP,O
21552,Miss,NNP,O
21552,You,PRP,O
21553,Tribes,NNS,U-ARTIST
21553,We,PRP,O
21553,Were,VBD,O
21553,Children,NNS,O
21554,Real,JJ,B-ARTIST
21554,Estate,NNP,L-ARTIST
21554,Easy,NNP,O
21555, ,_SP,O
21555,Rosenstolz,NNP,U-ARTIST
21555,Lied,NNP,O
21555,von,NNP,O
21555,den,NNP,O
21555,Vergessenen,NNP,O
21555,Radio,NNP,O
21555,TEDDY,NNP,O
21556,Ira,NNP,O
21556,SteinRussel,NNP,O
21556,Walder,NNP,O
21556,Engravings,NNP,O
21556,II,NNP,O
21557,Happy,NNP,B-ARTIST
21557,Mondays,NNP,L-ARTIST
21557,Hallelujah,NNP,O
21558, ,_SP,O
21558,Justin,NNP,B-ARTIST
21558,Bieber,NNP,L-ARTIST
21558,Pray,NNP,O
21558,Radio,NNP,O
21558,TEDDY,NNP,O
21558, ,_SP,O
21558,In,IN,O
21558,auf,NNP,O
21558,917,CD,O
21559, ,_SP,O
21559,Spectrum,NNP,O
21559,X,NNP,O
21559, ,_SP,O
21559,Tea,NNP,O
21559,Party,NNP,O
21559,with,IN,O
21559,zombies,NNS,O
21560,Drake,NNP,U-ARTIST
21560, ,_SP,O
21560,Trust,NNP,O
21560,Issues,NNS,O
21561,Rolling,VBG,O
21561,in,IN,O
21561,the,DT,O
21561,deep,JJ,O
21561, ,_SP,O
21561,Adele,NNP,U-ARTIST
21562,payphone,NN,O
21562, ,_SP,O
21562,maroon,NNP,B-ARTIST
21562,5,CD,L-ARTIST
21563,Steely,NNP,B-ARTIST
21563,Dan,NNP,L-ARTIST
21563,Pearl,NNP,O
21563,Of,IN,O
21563,The,DT,O
21563,Quarter,NNP,O
21564, ,_SP,O
21564,Alexander,NNP,B-ARTIST
21564,Knappe,NNP,L-ARTIST
21564,Weil,NNP,O
21564,ich,NN,O
21564,wieder,NN,O
21564,zu,NN,O
21564,Hause,NNP,O
21564,bin,NN,O
21564,BB,NNP,O
21564,RADIO,NNP,O
21564, ,_SP,O
21564,In,IN,O
21564,auf,NNP,O
21564,1043,CD,O
21565,Christina,NNP,B-ARTIST
21565,Perri,NNP,L-ARTIST
21565, ,_SP,O
21565,A,DT,O
21565,Thousand,CD,O
21565,Years,NNS,O
21566,Boys,NNS,B-ARTIST
21566,Like,IN,I-ARTIST
21566,Girls,NNS,L-ARTIST
21566,Love,NNP,O
21566,Drunk,NNP,O
21567,Huey,NNP,B-ARTIST
21567,Lewis,NNP,I-ARTIST
21567,&,CC,I-ARTIST
21567,The,DT,I-ARTIST
21567,News,NNP,L-ARTIST
21567,I,PRP,O
21567,Want,VBP,O
21567,a,DT,O
21567,New,NNP,O
21567,Drug,NN,O
21568, ,_SP,O
21568,NENA,NNP,U-ARTIST
21568,Liebe,NNP,O
21568,ist,NN,O
21568,Radio,NNP,O
21568,TEDDY,NNP,O
21568, ,_SP,O
21568,Macht,NNP,O
21568,Spass,NNP,O
21568, ,_SP,O
21568,macht,NNP,O
21568,schlau,NNP,O
21569, ,_SP,O
21569,Marlon,NNP,B-ARTIST
21569,Roudette,NNP,L-ARTIST
21569,New,NNP,O
21569,Age,NNP,O
21569,Radio,NNP,O
21569,TEDDY,NNP,O
21569, ,_SP,O
21569,In,IN,O
21569,auf,NNP,O
21569,1029,CD,O
21570, ,_SP,O
21570,Iyaz,NNP,U-ARTIST
21570,Replay,NNP,O
21570,spielt,VBD,O
21570,die,VB,O
21571, ,_SP,O
21571,Leona,NNP,B-ARTIST
21571,Lewis,NNP,L-ARTIST
21571,Bleeding,NNP,O
21571,Love,NNP,O
21571,BB,NNP,O
21571,RADIO,NNP,O
21571, ,_SP,O
21571,In,IN,O
21571,auf,NNP,O
21571,1072,CD,O
21572,The,DT,B-ARTIST
21572,xx,CD,L-ARTIST
21572, ,_SP,O
21572,Stars,NNS,O
21573,Marvin,NNP,U-ARTIST
21573, ,_SP,O
21573,Sentiment,NNP,O
21574,Romeo,NNP,B-ARTIST
21574,Santos,NNP,L-ARTIST
21574, ,_SP,O
21574,You,PRP,O
21575,Whitesnake,UH,U-ARTIST
21575, ,_SP,O
21575,Here,RB,O
21575,I,PRP,O
21575,Go,VBP,O
21575,Again,RB,O
21575,33,CD,O
21576,wind,NN,O
21576,of,IN,O
21576,change,NN,O
21576,scorpions,NNS,U-ARTIST
21577,In,IN,O
21577,The,DT,O
21577,Meantime,NNP,O
21577, ,_SP,O
21577,Helmet,NNP,U-ARTIST
21578, ,_SP,O
21578,BTOB,NNP,U-ARTIST
21578,WOW,NNP,O
21579,Jay,NNP,O
21579,Z,NNP,O
21579,Already,RB,O
21579,Home,NNP,O
21579,Feat,NNP,O
21579,KiD,NNP,O
21579,CuDi,NNP,O
21580,Simple,NNP,B-ARTIST
21580,Plan,NNP,L-ARTIST
21580, ,_SP,O
21580,Astronaut,NNP,O
21581,lights,NNS,O
21581,please,UH,O
21581, ,_SP,O
21581,J,NNP,O
21581,Cole,NNP,O
21582,Orange,NNP,B-ARTIST
21582,Juice,NNP,L-ARTIST
21582,I,PRP,O
21582,Ca,MD,O
21582,n't,RB,O
21582,Help,VB,O
21582,Myself,PRP,O
21583,oasis,NN,U-ARTIST
21583,stop,NN,O
21583,crying,VBG,O
21583,your,PRP$,O
21583,heart,NN,O
21583,out,RP,O
21584, ,_SP,O
21584,Nena,NNP,U-ARTIST
21584,Libellen,NNP,O
21584,Radio,NNP,O
21584,TEDDY,NNP,O
21584, ,_SP,O
21584,In,IN,O
21584,auf,NNP,O
21584,917,CD,O
21585,Meshuggah,NNP,U-ARTIST
21585, ,_SP,O
21585,ObZen,NNP,O
21586, ,_SP,O
21586,Christina,NNP,B-ARTIST
21586,Perri,NNP,L-ARTIST
21586,Jar,NNP,O
21586,Of,IN,O
21586,Hearts,NNP,O
21586,Radio,NNP,O
21586,TEDDY,NNP,O
21586, ,_SP,O
21586,In,IN,O
21586,auf,NNP,O
21586,917,CD,O
21587,Paramore,NNP,U-ARTIST
21587,Monster,NNP,O
21588, ,_SP,O
21588,Taio,NNP,B-ARTIST
21588,Cruz,NNP,L-ARTIST
21588,There,RB,O
21588,She,PRP,O
21588,Goes,VBZ,O
21588,BB,NNP,O
21588,RADIO,NNP,O
21588, ,_SP,O
21588,In,IN,O
21588,auf,NNP,O
21588,1043,CD,O
21589, ,_SP,O
21589,Ich,NNP,B-ARTIST
21589,kann,NNP,I-ARTIST
21589,Fliegen,NNP,L-ARTIST
21589,Mich,NNP,O
21589,kann,NNP,O
21589,nur,VBZ,O
21589,Liebe,NNP,O
21589,retten,VBD,O
21589,Radio,NNP,O
21589,TEDDY,NNP,O
21589, ,_SP,O
21589,Macht,NNP,O
21589,Spass,NNP,O
21589, ,_SP,O
21589,macht,NNP,O
21589,schlau,NNP,O
21590,Real,NNP,B-ARTIST
21590,Estate,NNP,L-ARTIST
21590,Municipality,NNP,O
21591,Rick,NNP,B-ARTIST
21591,ross,VB,L-ARTIST
21591, ,_SP,O
21591,Black,NNP,O
21591,Magic,NNP,O
21592,Ray,NNP,O
21592,Charles,NNP,O
21592, ,_SP,O
21592,Chiddy,NNP,B-ARTIST
21592,Bang,NNP,L-ARTIST
21593, ,_SP,O
21593,Volker,NNP,B-ARTIST
21593,Rosin,NNP,L-ARTIST
21593,Ein,NNP,O
21593,Freund,NNP,O
21593,ist,NN,O
21593,ein,NN,O
21593,wunderbarer,JJR,O
21593,Schatz,NNP,O
21593,Radio,NNP,O
21593,TEDDY,NNP,O
21593, ,_SP,O
21593,In,IN,O
21593,auf,NNP,O
21593,902,CD,O
21594,Tamia,NN,U-ARTIST
21594, ,_SP,O
21594,Officially,RB,O
21594,missing,VBG,O
21594,you,PRP,O
21595,Bruno,NNP,U-ARTIST
21595,Mars,NNP,O
21595,it,PRP,O
21595,will,MD,O
21595,rain,VB,O
21596, ,_SP,O
21596,If,IN,O
21596,I,PRP,O
21596,Ever,RB,O
21596,Fall,VBP,O
21596,In,IN,O
21596,Love,NNP,O
21596,Shai,NNP,U-ARTIST
21597,I,PRP,O
21597,'m,VBP,O
21597,yours,PRP$,O
21597, ,_SP,O
21597,Jason,NNP,B-ARTIST
21597,Mraz,NNP,L-ARTIST
21597,in,IN,O
21597,the,DT,O
21597,Starbucks,NNPS,O
21597,of,IN,O
21597,Clarks,NNP,O
21597,Village,NNP,O
21598, ,_SP,O
21598,Udo,NNP,O
21598,Lindenberg,NNP,O
21598,feat,NN,O
21598,Clueso,NNP,U-ARTIST
21598,Cello,NNP,O
21598,Radio,NNP,O
21598,TEDDY,NNP,O
21598, ,_SP,O
21598,In,IN,O
21598,auf,NNP,O
21598,878,CD,O
21599,There,EX,O
21599,will,MD,O
21599,never,RB,O
21599,be,VB,O
21599,another,DT,O
21599,you,PRP,O
21599,Another,DT,O
21599,You,PRP,O
21599, ,_SP,O
21599,Chris,NNP,B-ARTIST
21599,Brown,NNP,L-ARTIST
21600,dance,VB,O
21600,with,IN,O
21600,me,PRP,O
21600,tonight,NN,O
21600,olly,RB,B-ARTIST
21600,murs,VBZ,L-ARTIST
21601,Bearsuit,NNP,U-ARTIST
21601,Foxy,NNP,O
21601,Boxer,NNP,O
21602,Falling,VBG,O
21602,Stars,NNS,O
21602,David,NNP,B-ARTIST
21602,Archuleta,NNP,L-ARTIST
21602,ugh,NNP,O
21602,this,DT,O
21602,song,NN,O
21602,makes,VBZ,O
21602,me,PRP,O
21602,emotional,JJ,O
21603,Jake,NN,B-ARTIST
21603,bugg,NNS,L-ARTIST
21603,two,CD,O
21603,fingers,NNS,O
21604, ,_SP,O
21604,Alexander,NNP,B-ARTIST
21604,Knappe,NNP,L-ARTIST
21604,Weil,NNP,O
21604,ich,NN,O
21604,wieder,NN,O
21604,zu,NN,O
21604,Hause,NNP,O
21604,bin,NN,O
21604,BB,NNP,O
21604,RADIO,NNP,O
21604, ,_SP,O
21604,In,IN,O
21604,auf,NNP,O
21604,1043,CD,O
21605, ,_SP,O
21605,Guru,NNP,B-ARTIST
21605,Josh,NNP,I-ARTIST
21605,Project,NNP,L-ARTIST
21605,Infinity,NNP,O
21605,2008,CD,O
21606, ,_SP,O
21606,JAMES,NNP,B-ARTIST
21606,BLUNT,NN,L-ARTIST
21606,Stay,VBP,O
21606,the,DT,O
21606,night,NN,O
21606,Radio,NNP,O
21606,TEDDY,NNP,O
21606, ,_SP,O
21606,In,IN,O
21606,auf,NNP,O
21606,1029,CD,O
21607, ,_SP,O
21607,last,JJ,O
21607,friday,NNP,O
21607,night,NN,O
21607, ,_SP,O
21607,katy,NNP,B-ARTIST
21607,perry,NNP,L-ARTIST
21608,T,NN,O
21608,Rex,NNP,O
21608,I,PRP,O
21608,Love,VBP,O
21608,To,IN,O
21608,Boogie,NN,O
21609, ,_SP,O
21609,Intro,NNP,O
21609,Made,VBD,O
21609,In,IN,O
21609,Germany,NNP,O
21609,Tim,NNP,B-ARTIST
21609,Bendzko,NNP,L-ARTIST
21609, ,_SP,O
21609,Sag,NNP,O
21609,einfach,NN,O
21609,ja,NNP,O
21609,Radio,NNP,O
21609,TEDDY,NNP,O
21609, ,_SP,O
21609,In,IN,O
21609,auf,NNP,O
21609,902,CD,O
21610,Rihanna,NNP,U-ARTIST
21610,Jay,NNP,O
21610,Z,NNP,O
21610,Talk,NN,O
21610,That,WDT,O
21610,Talk,NN,O
21611,LoveStruck,NNP,O
21611,EGOIST,RB,U-ARTIST
21612,Avenged,VBN,B-ARTIST
21612,Sevenfold,NNP,L-ARTIST
21612, ,_SP,O
21612,Seize,NNP,O
21612,The,DT,O
21612,Day,NNP,O
21612,Official,NNP,O
21612,Music,NNP,O
21612,Video,NNP,O
21613,Slipknot,RB,U-ARTIST
21613, ,_SP,O
21613,Dead,NNP,O
21613,Memories,NNS,O
21614, ,_SP,O
21614,The,DT,O
21614,Black,NNP,O
21614,Eyed,NNP,O
21614,Peas,NNPS,O
21614,Meet,VBP,O
21614,Me,NNP,O
21614,Halfway,RB,O
21615, ,_SP,O
21615,Alanis,NNP,B-ARTIST
21615,Morissette,NNP,L-ARTIST
21615,Guardian,NNP,O
21615,BB,NNP,O
21615,RADIO,NNP,O
21615, ,_SP,O
21615,In,IN,O
21615,auf,NNP,O
21615,1043,CD,O
21616,Hot,NNP,O
21616,Love,NNP,O
21616,Drama,NNP,O
21616, ,_SP,O
21616,MGMT,NNP,U-ARTIST
21617,When,WRB,O
21617,I,PRP,O
21617,'m,VBP,O
21617,Small,NNP,O
21617, ,_SP,O
21617,Phantogram,NNP,U-ARTIST
21618, ,_SP,O
21618,Robert,NNP,B-ARTIST
21618,Miles,NNP,L-ARTIST
21618,Fable,NNP,O
21618,BB,NNP,O
21618,RADIO,NNP,O
21618, ,_SP,O
21618,In,IN,O
21618,auf,NNP,O
21618,1021,CD,O
21619,yo,NNP,B-ARTIST
21619,gotti,NNP,L-ARTIST
21619,ashamed,VBD,O
21620,Nothing,NN,O
21620,But,CC,O
21620,A,DT,O
21620,Song,NNP,O
21620, ,_SP,O
21620,Tiago,NNP,B-ARTIST
21620,Iorc,NNP,L-ARTIST
21621, ,_SP,O
21621,4,CD,O
21621,AM,NNP,O
21621, ,_SP,O
21621,Melanie,NNP,B-ARTIST
21621,Fiona,NNP,L-ARTIST
21622, ,_SP,O
21622,Hurts,VBZ,U-ARTIST
21622,Wonderful,NNP,O
21622,LIfe,NNP,O
21622,BB,NNP,O
21622,RADIO,NNP,O
21622, ,_SP,O
21622,In,IN,O
21622,auf,NNP,O
21622,954,CD,O
21623,Piney,NNP,B-ARTIST
21623,Gir,NNP,L-ARTIST
21623,Outta,NNP,O
21623,Sight,NNP,O
21624,Your,PRP$,B-ARTIST
21624,Demise,NNP,L-ARTIST
21624,Forget,VB,O
21624,About,IN,O
21624,Me,PRP,O
21625,Jump,VB,O
21625, ,_SP,O
21625,Madonna,NNP,U-ARTIST
21625,Brinca,NNP,O
21625,como,JJ,O
21625,loca,NNP,O
21625,Ok,UH,O
21625,no,UH,O
21626, ,_SP,O
21626,Bakkushan,NNP,U-ARTIST
21626,Nur,NNP,O
21626,die,VB,O
21626,Nacht,NNP,O
21626,Radio,NNP,O
21626,TEDDY,NNP,O
21626, ,_SP,O
21626,In,IN,O
21626,auf,NNP,O
21626,902,CD,O
21627,Lady,NNP,B-ARTIST
21627,Gaga,NNP,L-ARTIST
21627, ,_SP,O
21627,Heavy,NNP,O
21627,Metal,NNP,O
21627,Lover,NNP,O
21628,Kasabian,NNP,U-ARTIST
21628,Days,NNS,O
21628,Are,VBP,O
21628,Forgotten,VBN,O
21629,Your,PRP$,O
21629,Body,NN,O
21629, ,_SP,O
21629,Christina,NNP,B-ARTIST
21629,Aguilera,NNP,L-ARTIST
21630, ,_SP,O
21630,Troublemaker,NNP,O
21630, ,_SP,O
21630,Taio,NNP,B-ARTIST
21630,Cruz,NNP,L-ARTIST
21631,First,JJ,O
21631,date,NN,O
21631, ,_SP,O
21631,Blink,NNP,B-ARTIST
21631,182,CD,L-ARTIST
21632,do,VBP,O
21632,da,NNP,O
21632,oliphant,JJ,O
21632, ,_SP,O
21632,skrillex,NN,U-ARTIST
21633,Linkin,NNP,B-ARTIST
21633,Park,NNP,L-ARTIST
21633,In,IN,O
21633,The,DT,O
21633,End,NN,O
21634, ,_SP,O
21634,Loreen,NNP,U-ARTIST
21634,Euphoria,NNP,O
21634,Radio,NNP,O
21634,TEDDY,NNP,O
21634, ,_SP,O
21634,In,IN,O
21634,auf,NNP,O
21634,878,CD,O
21635, ,_SP,O
21635,Wir,NNP,B-ARTIST
21635,3,CD,L-ARTIST
21635,Omi,NNP,O
21635,ist,NN,O
21635,der,NN,O
21635,Hit,NNP,O
21635,Radio,NNP,O
21635,TEDDY,NNP,O
21635, ,_SP,O
21635,In,IN,O
21635,auf,NNP,O
21635,878,CD,O
21636,Chevelle,NNP,U-ARTIST
21636, ,_SP,O
21636,Straight,NNP,O
21636,Jacket,NNP,O
21636,Fashion,NNP,O
21636,Vena,NNP,O
21636,Sera,NNP,O
21636,fregonera,NNP,O
21636,de,NNP,O
21636,disco,NNP,O
21636,De,NNP,O
21636,inicio,NNP,O
21636,a,DT,O
21636,fin,NN,O
21637,practice,VB,U-ARTIST
21638,i,PRP,O
21638,need,VBP,O
21638,a,DT,O
21638,doctor,NN,O
21638,skylar,JJ,B-ARTIST
21638,grey,NN,L-ARTIST
21639, ,_SP,O
21639,How,WRB,O
21639,to,TO,O
21639,love,VB,O
21639, ,_SP,O
21639,Lil,NNP,B-ARTIST
21639,Wayne,NNP,L-ARTIST
21640, ,_SP,O
21640,Tim,NNP,B-ARTIST
21640,Bendzko,NNP,L-ARTIST
21640,Sag,NNP,O
21640,einfach,NN,O
21640,ja,NNP,O
21640,Radio,NNP,O
21640,TEDDY,NNP,O
21640, ,_SP,O
21640,In,IN,O
21640,auf,NNP,O
21640,1029,CD,O
21641,Stooshe,NNP,U-ARTIST
21641,Travie,NNP,O
21641,McCoy,NNP,O
21641,Love,NNP,O
21641,Me,PRP,O
21642,Disturbed,VB,U-ARTIST
21642,The,DT,O
21642,Infection,NNP,O
21642,o,NN,O
21643,Forsaken,VBN,O
21643,Within,IN,B-ARTIST
21643,Temptation,NN,L-ARTIST
21644,Madness,NNP,U-ARTIST
21644,Grey,NNP,O
21644,Day,NNP,O
21644, ,_SP,O
21644,The,DT,O
21644,Dominion,NNP,O
21644,Theatre,NNP,O
21644,London,NNP,O
21644,1983,CD,O
21645,Jason,NNP,B-ARTIST
21645,Derulo,NNP,L-ARTIST
21645, ,_SP,O
21645,It,PRP,O
21645,Girl,NN,O
21646,Coldplay,UH,U-ARTIST
21646, ,_SP,O
21646,Fix,NNP,O
21646,You,PRP,O
21647, ,_SP,O
21647,Intro,NNP,O
21647,Made,VBD,O
21647,In,IN,O
21647,Germany,NNP,O
21647,Philipp,NNP,B-ARTIST
21647,Poisel,NNP,L-ARTIST
21647, ,_SP,O
21647,Wie,NNP,O
21647,soll,NNP,O
21647,ein,NNP,O
21647,Mensch,NNP,O
21647,das,NNP,O
21647,ertragen,NNP,O
21648,You,PRP,O
21648,Have,VBP,O
21648,n't,RB,O
21648,Seen,VBN,O
21648,the,DT,O
21648,Last,JJ,O
21648,of,IN,O
21648,Me,PRP,O
21649, ,_SP,O
21649,Snow,NNP,B-ARTIST
21649,Patrol,NNP,L-ARTIST
21649,Called,VBN,O
21649,Out,RP,O
21649,In,IN,O
21649,The,DT,O
21649,Dark,NNP,O
21649,BB,NNP,O
21649,RADIO,NNP,O
21649, ,_SP,O
21649,In,IN,O
21649,auf,NNP,O
21649,954,CD,O
21650,Gotye,NNP,U-ARTIST
21650,Somebody,NNP,O
21650,That,WDT,O
21650,I,PRP,O
21650,Used,VBD,O
21650,To,TO,O
21650,Know,VB,O
21651,Wildfire,NNP,O
21651, ,_SP,O
21651,SBTRKT,NNP,U-ARTIST
21652,Fix,VB,O
21652,You,PRP,O
21652, ,_SP,O
21652,Coldplay,VB,U-ARTIST
21653, ,_SP,O
21653,Junior,NNP,B-ARTIST
21653,Senior,NNP,L-ARTIST
21653, ,_SP,O
21653,Shake,VB,O
21653,your,PRP$,O
21653,coconuts,NNS,O
21654,Kendrick,NNP,O
21654,Lamar,NNP,O
21654, ,_SP,O
21654,Faith,NNP,O
21655, ,_SP,O
21655,Milow,NNP,U-ARTIST
21655,You,PRP,O
21655,Do,VBP,O
21655,n't,RB,O
21655,Know,VB,O
